EPCI;LIBEPCI;NATURE_EPCI;NB_COM
247400831;CC du Bas-Chablais;CC;17
247400849;CC des Collines du Léman;CC;7
247400856;CC du Val des Usses;CC;8
247400864;CC du Pays d'Evian;CC;16
247600216;CC de Blangy-Sur-Bresle;CC;28
247600331;CA Fécamp Caux Littoral Agglo;CA;13
247600380;CC de la Côte d'Albâtre;CC;38
247600398;CC du Petit Caux;CC;18
247600448;CC Saint-Saëns - Porte de Bray;CC;15
247600455;CC du Moulin d'Ecalles;CC;26
247600463;CC du Plateau de Martainville;CC;13
247600497;CC du Canton de Criquetot-l'esneval;CC;21
247600505;CC Campagne-De-Caux;CC;22
247600513;CC du Pays Neufchâtelois;CC;23
247600539;CC Caux Estuaire;CC;16
247600562;CC Coeur de Caux;CC;22
247600570;CC du Canton de Valmont;CC;22
247600588;CC Bresle Maritime;CC;21
247600596;CA Havraise (Co.D.A.H.);CA;17
247600604;CC de Londinières;CC;17
247600620;CC de la Région d'Yvetot;CC;14
247600638;CC Plateau de Caux - Fleur de Lin;CC;21
247600646;CC Caux - Austreberthe;CC;7
247600653;CC du Plateau Vert;CC;10
247600661;CC du Canton de Forges-Les-Eaux;CC;21
247600679;CC des Trois Rivières;CC;25
247600687;CC du Canton d'Aumale;CC;15
247600695;CC du Canton de Gournay-En-Bray;CC;18
247600703;CC Varenne-Et-Scie;CC;22
247600711;CC du Bosc d'Eawy;CC;15
247600729;CC des Monts-Et-Vallées;CC;16
247600737;CC Entre Mer et Lin;CC;17
247600745;CC Saâne-Et-Vienne;CC;31
247600760;CC des Portes Nord-Ouest de Rouen;CC;23
247600778;CC d'Yerville - Plateau de Caux;CC;19
247600786;CA de la Région Dieppoise;CA;16
247600794;CC des Monts-Et-De-l'andelle;CC;15
247600802;CC Yères-Et-Plateaux;CC;13
247700024;CC du Pays Fertois;CC;19
247700032;CC Moret Seine et Loing;CC;21
247700040;CC Vallées et Châteaux;CC;13
247700057;CA Melun Val de Seine;CA;14
247700065;CC du Pays de l'Ourcq;CC;22
247700107;CC Deux Fleuves;CC;14
247700115;CC Seine Ecole;CC;2
247700123;CC du Pays de Fontainebleau;CC;5
247700339;SAN Val d'Europe;SA;5
247700370;CA de Sénart;CA;8
247700404;CC Monts de la Goële;CC;4
247700438;CC Pays Créçois;CC;19
247700479;CC du Bocage Gâtinais;CC;8
247700487;CC Brie Boisée;CC;5
247700495;CC Val Bréon;CC;10
247700529;CC la Brie des Moulins;CC;4
247700586;CC Pays de Bière;CC;10
247700594;CA Marne et Gondoire;CA;18
247700602;CC Entre Seine et Forêt;CC;3
247700610;CC Pays de Seine;CC;3
247700628;CA Pays de Meaux;CA;18
247700644;CC l'Orée de la Brie;CC;3
247700651;CC les Sources de l'Yerres;CC;9
247700677;CA Marne et Chantereine;CA;4
247700685;CC des Gués de l'Yerres;CC;9
247700693;CC la Brie Centrale;CC;8
247700701;CC Brie Nangissienne;CC;15
247700719;CC de l'Yerres À l'Ancoeur;CC;9
247800014;CA de Mantes en Yvelines;CA;35
247800451;CA de Saint Quentin en Yvelines;CA;7
247800527;CC des Portes de l'Ile de France (Ccpif);CC;9
247800550;CC du Pays Houdanais (C.C.P.H.);CC;36
247800584;CA Versailles Grand Parc (C.A.V.G.P.);CA;18
247800592;CC Contrée d'Ablis-Porte d'Yvelines (Capy);CC;8
247800600;CA Plaines et Forêts d'Yveline (PFY);CA;25
247800618;CC Coeur d'Yvelines;CC;31
247800626;CC Seine Mauldre (Ccsm);CC;3
247800634;CC des Etangs (Cce);CC;5
247800659;CA de la Boucle de la Seine;CA;7
247900475;CC de Celles Sur Belle;CC;9
247900509;CC du Val d'Egray;CC;8
247900558;CC du Coeur du Poitou;CC;27
247900608;CC du Pays Sud Gâtine;CC;12
247900681;CC du Val de Boutonne;CC;19
247900798;CC du Thouarsais;CC;33
248000341;CC du Pays Hamois;CC;18
248000358;CC du Pays Neslois;CC;24
248000416;CC du Doullennais;CC;18
248000432;CC Avre Luce Moreuil (Ccalm);CC;23
248000457;CC du Val de Nièvre et Environs;CC;20
248000473;CC du Vimeu Vert;CC;12
248000481;CC de l'Ouest d'Amiens;CC;18
248000499;CC du Val de Somme;CC;32
248000507;CC du Santerre;CC;20
248000523;CC du Val de Noye;CC;26
248000531;CA Amiens Métropole;CA;33
248000549;CC de Haute Picardie;CC;26
248000556;CC de l'Abbevillois;CC;13
248000580;CC de la Région d'Oisemont;CC;34
248000614;CC de la Région d'hallencourt;CC;18
248000622;CC du Canton de Nouvion;CC;17
248000630;CC du Vimeu Industriel;CC;14
248000648;CC du Canton de Conty;CC;23
248000663;CC de la Baie de Somme Sud;CC;13
248000689;CC du Bernavillois;CC;26
248000697;CC Bocage Hallue;CC;26
248000705;CC du Haut Clocher;CC;20
248000739;CC du Canton de Montdidier;CC;34
248000747;CC du Pays du Coquelicot;CC;67
248000762;CC du Sud Ouest Amiénois;CC;63
248100158;CC du Sor et de l'Agout;CC;26
248100380;CC Tarn et Dadou;CC;29
248100430;CA de Castres Mazamet;CA;16
248100471;CC du Rabastinois;CC;7
248100497;CC Val 81;CC;19
248100638;CC des Vals et Plateaux des Monts de Lacaune;CC;8
248100661;CC des Monts de Lacaune;CC;11
248100711;CC Sidobre Val d'Agoût;CC;11
248100737;CA de l'Albigeois (C2a);CA;17
248100745;CC Haute Vallée du Thoré;CC;7
248200016;CC des Deux Rives;CC;28
248200040;CC du Quercy Vert;CC;6
248200057;CC du Quercy Caussadais;CC;19
248200065;CC de la Lomagne Tarn-Et-Garonnaise;CC;31
248200099;CA Grand Montauban;CA;8
248200107;CC du Quercy Rouergue et des Gorges de l'Aveyron;CC;17
248200115;CC du Sud-Quercy de Lafrançaise;CC;7
248200164;CC Terres de Confluences;CC;6
248200172;CC du Terroir Grisolles/Villebrumier;CC;13
248200180;CC Garonne et Canal;CC;6
248200198;CC Terrasses et Vallée de l'Aveyron;CC;7
248200206;CC du Pays de Garonne et de Gascogne;CC;9
248300394;CA du Sud Sainte Baume;CA;9
248300410;CC de la Vallée du Gapeau;CC;5
248300493;CA Dracénoise;CA;19
248300501;CC du Val d'Issole;CC;8
248300527;CC Comté de Provence;CC;12
248300535;CC Sainte Baume - Mont Aurélien;CC;8
248300543;CA Toulon Provence Méditerranée;CA;12
248300550;CC Coeur du Var;CC;11
248300584;CC Artuby Verdon;CC;9
248400053;CA Ventoux-Comtat-Venaissin (Cove);CA;25
248400160;CC Aygues-Ouvèze en Provence (Ccaop);CC;8
248400236;CC des Pays de Rhône et Ouvèze;CC;7
248400251;CA du Grand Avignon (Coga);CA;15
248400285;CC Territoriale Sud-Luberon;CC;14
248400293;CC des Sorgues du Comtat;CC;3
248400319;CC du Pays des Sorgues et des Monts de Vaucluse;CC;5
248400327;CC des Portes du Luberon;CC;7
248400335;CC Pays Vaison Ventoux (Copavo);CC;19
248500035;CC Terres de Montaigu;CC;10
248500092;CC du Pays de Fontenay-Le-Comte;CC;20
248500191;CC de l'Ile de Noirmoutier;CC;4
248500233;CC du Talmondais;CC;9
248500258;CC Océan Marais de Monts;CC;5
248500340;CC Pays de Chantonnay;CC;8
248500415;CC du Pays de la Châtaigneraie;CC;19
248500456;CC du Pays de Palluau;CC;9
248500464;CC du Pays de Pouzauges;CC;13
248500472;CC du Canton de Saint Fulgent;CC;8
248500480;CC des Isles du Marais Poitevin;CC;10
248500506;CC de Vie et Boulogne;CC;8
248500514;CC du Canton de Rocheservière;CC;6
248500530;CC du Pays des Achards;CC;11
248500548;CC du Pays de Sainte Hermine;CC;12
248500563;CC Vendée, Sèvre, Autise;CC;16
248500571;CC du Pays des Essarts;CC;7
248500589;CA la Roche Sur Yon - Agglomération;CA;15
248500597;CC de l'Auzance et de la Vertonne;CC;3
248500605;CC des Olonnes;CC;3
248500621;CC du Pays des Herbiers;CC;8
248500639;CC du Pays du Moutierrois;CC;11
248500647;CC du Pays de l'hermenault;CC;8
248500662;CC du Canton de Mortagne-Sur-Sèvre;CC;12
248500670;CC du Pays Mareuillais;CC;11
248500704;CC du Pays Né de la Mer;CC;11
248500712;CC du Pays de Challans;CC;6
248500720;CC du Pays du Gois;CC;4
248600157;CA Grand Poitiers;CA;13
248600371;CC de la Région de Couhé;CC;10
248600389;CC du Pays Mélusin;CC;9
248600397;CC du Montmorillonnais;CC;37
248600405;CC du Lussacois;CC;10
248600413;CA du Pays Châtelleraudais;CA;13
248600421;CC du Pays Chauvinois;CC;10
248600447;CC du Pays Loudunais;CC;45
248600454;CC du Val Vert du Clain;CC;6
248600553;CC du Pays Gencéen;CC;9
248600561;CC du Pays Vouglaisien;CC;13
248600579;CC du Lencloitrais;CC;9
248600587;CC du Neuvillois;CC;10
248600595;CC de Vienne et Moulière;CC;10
248600603;CC des Vals de Gartempe et Creuse;CC;11
248700130;CC Porte d'Occitanie;CC;9
248700148;CC des Monts de Châlus;CC;7
248700155;CC l'Aurence et Glane Développement;CC;9
248700163;CC du Haut Limousin;CC;18
248700189;CC du Pays de Saint Yrieix;CC;9
248700197;CC du Pays de la Météorite;CC;5
248710600;CC du Pays de Nexon;CC;8
248719239;CC de la Basse Marche;CC;11
248719262;CC Gartempe - Saint Pardoux;CC;8
248719288;CC du Val de Vienne;CC;9
248719296;CC de la Vallée de la Gorre;CC;6
248719304;CC Vienne Glane;CC;8
248719312;CA Limoges Métropole;CA;19
248719320;CC des Monts d'Ambazac et du Val du Taurion;CC;7
248719338;CC Briance Combade;CC;10
248719353;CC des Portes de Vassivière;CC;12
248719361;CC de Noblat;CC;12
248719379;CC Brame Benaize;CC;15
248800013;CC de la Moyenne Moselle;CC;31
248800336;CC de Bulgnéville Entre Xaintois et Bassigny;CC;34
248800351;CC du Pays de Saône et Madon;CC;22
248800369;CC des Hauts Champs;CC;5
248800419;CC du Pays de Châtenois;CC;26
248800435;CC des Vosges Méridionales;CC;3
248800450;CC de la Vallée de la Plaine;CC;9
248800609;CC du Secteur de Dompaire;CC;33
248800617;CC de la Haute Moselotte;CC;5
248800625;CC du Val de Neuné;CC;9
248800658;CC de Gérardmer - Monts et Vallées;CC;9
248800666;CC de la Porte des Hautes Vosges;CC;6
248800682;CC des Marches de Lorraine;CC;20
248800690;CC du Pays de la Saône Vosgienne;CC;19
248800740;CC de Vittel-Contrexéville;CC;11
248900334;CC du Sénonais;CC;19
248900383;CC de l'Agglomération Migennoise;CC;8
248900524;CC de l'Aillantais;CC;20
248900532;CA de l'Auxerrois;CA;21
248900565;CC de Seignelay-Brienon;CC;14
248900664;CC de la Vanne et du Pays d'Othe;CC;24
248900748;CC du Gâtinais en Bourgogne;CC;23
248900771;CC du Pays Coulangeois;CC;12
248900813;CC Entre Cure et Yonne;CC;15
248900896;CC Yonne Nord;CC;23
248900938;CC du Jovinien;CC;20
249000019;CA de l'Agglomération Belfortaine;CA;33
249000118;CC la Haute Savoureuse;CC;8
249000217;CC du Pays Sous Vosgien;CC;14
249000241;CC du Sud Territoire;CC;27
249100074;CC du Pays de Limours (Ccpl);CC;14
249100157;CC des 2 Vallées;CC;15
249100348;CA Evry Centre Essonne (Caece);CA;6
249100355;SAN de Sénart en Essonne;SA;4
249100405;CA du Plateau de Saclay (Caps);CA;11
249100470;CA de Seine-Essonne (Case);CA;5
249100496;CA Les Portes de l'Essonne (CALPE);CA;5
249100504;CA du Val d'Orge (Cavo);CA;10
249100512;CA du Val d'Yerres (Cavy);CA;6
249100520;CA Sénart Val de Seine (Casvs);CA;3
249100538;CC de l'Arpajonnais (Cca);CC;14
249100546;CC du Val d'Essonne (Ccve);CC;21
249100553;CC Entre Juine et Renarde (Ccejr);CC;13
249100579;CA Les Lacs de l'Essonne (CALE);CA;2
249100595;CC Le Dourdannais en Hurepoix (CCDH);CC;11
249200015;CA des Hauts de Bièvre;CA;7
249200049;CA Coeur de Seine;CA;3
249200056;CA Sud de Seine;CA;4
249200072;CC de Châtillon - Montrouge;CC;2
249300070;CA de Clichy S/ Bois - Montfermeil;CA;2
249300088;CA Plaine Commune;CA;9
249400060;CA Val de Bièvre;CA;7
249400078;CA Vallée de la Marne;CA;2
249400086;CA Haut Val de Marne;CA;7
249400094;CA Plaine Centrale du Val de Marne;CA;3
249400102;CC du Plateau Briard;CC;6
249400110;CC de Charenton - Saint Maurice;CC;2
249500109;CA de Cergy-Pontoise;CA;13
249500323;CC du Pays de France;CC;10
249500380;CA Val de France;CA;6
249500398;CA Val et Forêt;CA;6
249500406;CC de l'Ouest de la Plaine de France;CC;7
249500414;CA de la Vallée de Montmorency;CA;9
249500430;CC de la Vallée du Sausseron;CC;13
249500455;CC de la Vallée de l'Oise et des Trois Forêts;CC;7
249500471;CC Carnelle - Pays de France;CC;10
249500489;CC du Haut Val d'Oise;CC;8
249500497;CC de la Vallée de l'Oise et des Impressionnistes;CC;6
249500513;CC du Vexin-Val de Seine;CC;26
249500521;CA le Parisis;CA;10
249710047;CC de Marie-Galante;CC;3
249710062;CA du Nord Basse-Terre;CA;6
249710070;CA du Sud Basse-Terre;CA;11
249720053;CA de l'Espace Sud de la Martinique;CA;12
249720061;CA du Centre de la Martinique;CA;4
249730037;CC de l'Ouest Guyanais;CC;8
249730045;CA du Centre Littoral;CA;6
249730052;CC de l'Est Guyanais;CC;4
249740077;CA Civis (Communauté Intercommunale des Villes Solidaires);CA;6
249740085;CA du Sud;CA;4
249740093;CA Intercommunale de la Réunion Est (Cirest);CA;6
249740101;CA Territoire de la Côte Ouest (Tco);CA;5
249740119;CA Intercommunale du Nord de la Réunion (Cinor);CA;3
251000832;CC Seine Barse;CC;13
256500612;CC du Pays Toy;CC;15
